mistake_id	text_id	type	text	attr_weight_language	cause	correction	tokens_id
4173	356	Spelling	81,3	NA	NA	81.3	NA
4174	356	lex_item_choice	is	NA	NA	lead to	132
4175	356	suggestion	18,7%	NA	NA	18.7% disappeared species	133
4176	356	lex_part_choice	humans on the threats	NA	NA	human threats	141
4176	356	lex_part_choice	humans on the threats	NA	NA	human threats	142
4176	356	lex_part_choice	humans on the threats	NA	NA	human threats	143
4176	356	lex_part_choice	humans on the threats	NA	NA	human threats	144
4177	356	lex_item_choice	powerful	NA	NA	major	138
4178	356	lex_item_choice	has	NA	NA	comes from	145
4179	356	Category_confusion	the lesser has	NA	NA	slightly less, from	149
4179	356	Category_confusion	the lesser has	NA	NA	slightly less, from	150
4179	356	Category_confusion	the lesser has	NA	NA	slightly less, from	151
4180	356	suggestion	agriculture	NA	NA	agriculture ( ...%)	147
4181	356	Verb_pattern	affects to	NA	NA	affects	185
4181	356	Verb_pattern	affects to	NA	NA	affects	186
4182	356	Category_confusion	to	NA	NA	NA	197
4182	357	Voice_choice	perceive	NA	NA	is perceived	3
4183	357	lex_item_choice	named	NA	NA	called	15
4184	357	lex_item_choice	defines	NA	NA	examines	33
4185	357	Art_choice	connection	NA	NA	the connection	34
4186	357	Noun_number	NA	NA	NA	s	NA
4187	357	Standard	were used factor analyses	NA	NA	factor analysis is used	85
4187	357	Standard	were used factor analyses	NA	NA	factor analysis is used	86
4187	357	Standard	were used factor analyses	NA	NA	factor analysis is used	87
4187	357	Standard	were used factor analyses	NA	NA	factor analysis is used	88
4188	357	Word_choice	Investigation has shown	NA	NA	Experiments demonstrate	90
4188	357	Word_choice	Investigation has shown	NA	NA	Experiments demonstrate	91
4188	357	Word_choice	Investigation has shown	NA	NA	Experiments demonstrate	92
4188	358	Number	are	Major	Other	is	2
4189	358	Tense_choice	provides	Critical	Other	would provide	27
4190	358	Discourse	frequency	Major	Other	frequencies	31
4190	359	Spelling	researches	NA	NA	research	253
4191	359	Absence_explanation	paid attention	NA	NA	paid attention more	254
4191	359	Absence_explanation	paid attention	NA	NA	paid attention more	255
4192	359	Art_choice	wok	NA	NA	the	259
4193	359	Art_form	Especially	NA	NA	An	NA
4194	359	Art_choice	office workers	NA	NA	the office workers	290
4194	359	Art_choice	office workers	NA	NA	the office workers	291
4195	359	Spelling	wok	NA	NA	work	259
4195	360	Number	this	Major	Other	these	80
4196	360	Prepositional_verb	distinguishing	Critical	Other	distinguishing between	86
4197	360	Number	it	Critical	Other	them	87
4198	360	Art_choice	traditional definition	Critical	Absence_of_Category_in_L1	the traditional definiton	93
4198	360	Art_choice	traditional definition	Critical	Absence_of_Category_in_L1	the traditional definiton	94
4199	360	suggestion	not complete	Major	Other	incomplete	102
4199	360	suggestion	not complete	Major	Other	incomplete	103
4200	360	suggestion	clear enough	Major	Other	insufficiently clear	105
4200	360	suggestion	clear enough	Major	Other	insufficiently clear	106
4201	360	Prepositional_verb	as	Critical	Other	NA	120
4202	360	Relative_clause	should be satisfied	Critical	Other	that should be satisfied	112
4202	360	Relative_clause	should be satisfied	Critical	Other	that should be satisfied	113
4202	360	Relative_clause	should be satisfied	Critical	Other	that should be satisfied	114
4203	360	Abs_comp_clause	considered	Critical	Other	to be considered	119
4204	360	Adverbs	usual	Critical	Other	usually	190
4205	360	Spelling	homonymes	Minor	Other	homonyms	203
4206	360	Art_choice	so called	Critical	Absence_of_Category_in_L1	the so-called	262
4207	360	Spelling	so called	Minor	Other	so-called	262
4208	360	suggestion	very clearly what is the difference between homonymy and polysemy	Critical	Other	the difference between homonymy and polysemy very clearly	284
4208	360	suggestion	very clearly what is the difference between homonymy and polysemy	Critical	Other	the difference between homonymy and polysemy very clearly	285
4208	360	suggestion	very clearly what is the difference between homonymy and polysemy	Critical	Other	the difference between homonymy and polysemy very clearly	286
4208	360	suggestion	very clearly what is the difference between homonymy and polysemy	Critical	Other	the difference between homonymy and polysemy very clearly	287
4208	360	suggestion	very clearly what is the difference between homonymy and polysemy	Critical	Other	the difference between homonymy and polysemy very clearly	288
4208	360	suggestion	very clearly what is the difference between homonymy and polysemy	Critical	Other	the difference between homonymy and polysemy very clearly	289
4208	360	suggestion	very clearly what is the difference between homonymy and polysemy	Critical	Other	the difference between homonymy and polysemy very clearly	290
4208	360	suggestion	very clearly what is the difference between homonymy and polysemy	Critical	Other	the difference between homonymy and polysemy very clearly	291
4208	360	suggestion	very clearly what is the difference between homonymy and polysemy	Critical	Other	the difference between homonymy and polysemy very clearly	292
4208	360	suggestion	very clearly what is the difference between homonymy and polysemy	Critical	Other	the difference between homonymy and polysemy very clearly	293
4209	360	Art_choice	the	Critical	Absence_of_Category_in_L1	NA	296
4210	360	Prepositional_verb	distinguishing	Critical	Other	distinguishing between	299
4211	360	lex_item_choice	detailed enough	Major	Other	sufficiently detailed	306
4211	360	lex_item_choice	detailed enough	Major	Other	sufficiently detailed	307
4212	360	Category_confusion	has lack	Critical	Other	lacks	309
4212	360	Category_confusion	has lack	Critical	Other	lacks	310
4213	360	Prepositions	of	Critical	Other	NA	311
4214	360	Art_choice	The	Major	Absence_of_Category_in_L1	A	314
4215	360	Lack_of_ref_device	accurate structure and clarity	Major	Other	its accurate structure and clarity	321
4215	360	Lack_of_ref_device	accurate structure and clarity	Major	Other	its accurate structure and clarity	322
4215	360	Lack_of_ref_device	accurate structure and clarity	Major	Other	its accurate structure and clarity	323
4215	360	Lack_of_ref_device	accurate structure and clarity	Major	Other	its accurate structure and clarity	324
4216	360	Art_choice	the	Critical	Absence_of_Category_in_L1	NA	334
4217	360	Prepositions	of	Major	Other	NA	336
4218	360	Art_choice	criticism	Critical	Absence_of_Category_in_L1	the criticism	343
4219	360	suggestion	there are some	Critical	Other	certain	350
4219	360	suggestion	there are some	Critical	Other	certain	351
4219	360	suggestion	there are some	Critical	Other	certain	352
4220	360	lex_item_choice	give enough	Major	Other	provide	357
4220	360	lex_item_choice	give enough	Major	Other	provide	358
4221	360	And_syn	and	Major	L1_interference	or	362
4222	360	suggestion	how to make a decision	Critical	Other	for decision-making	364
4222	360	suggestion	how to make a decision	Critical	Other	for decision-making	365
4222	360	suggestion	how to make a decision	Critical	Other	for decision-making	366
4222	360	suggestion	how to make a decision	Critical	Other	for decision-making	367
4222	360	suggestion	how to make a decision	Critical	Other	for decision-making	368
4223	360	Art_choice	a	Critical	Absence_of_Category_in_L1	NA	423
4224	360	Pronouns	something	Major	Other	anything in	424
4225	360	Prepositions	as	Critical	Other	NA	534
4225	361	Tense_choice	being	Major	Other	NA	56
4226	361	Nouns	view	Minor	Other	views	65
4227	361	Discourse	world	Minor	Other	world around	68
4228	361	Number	has	Critical	Other	have	153
4229	361	Tense_choice	are already mentioned	Major	Other	have already been described	174
4229	361	Tense_choice	are already mentioned	Major	Other	have already been described	175
4229	361	Tense_choice	are already mentioned	Major	Other	have already been described	176
4230	361	Discourse	mentioned	Minor	Other	described	176
4231	361	Discourse	this	Minor	Other	this fact	213
4232	361	Discourse	points of view	Minor	Other	views	263
4232	361	Discourse	points of view	Minor	Other	views	264
4232	361	Discourse	points of view	Minor	Other	views	265
4233	361	Articles	the	Critical	Absence_of_Category_in_L1	NA	363
4234	361	Prepositions	of	Critical	Other	NA	371
4235	361	Discourse	to do	Minor	Other	done may feel or do	399
4235	361	Discourse	to do	Minor	Other	done may feel or do	400
4236	361	Discourse	according to that	Major	Other	basing on that	415
4236	361	Discourse	according to that	Major	Other	basing on that	416
4236	362	Interrogative	it needs	Major	Other	does it need	45
4236	362	Interrogative	it needs	Major	Other	does it need	46
4237	362	Punctuation	d	Minor	Typo	,	NA
4238	362	Spelling	congenital	Minor	Typo	congenial	113
4238	363	Articles	the	Critical	Absence_of_Category_in_L1	NA	17
4239	363	Discourse	which are typical to the	Critical	Other	of	13
4239	363	Discourse	which are typical to the	Critical	Other	of	14
4239	363	Discourse	which are typical to the	Critical	Other	of	15
4239	363	Discourse	which are typical to the	Critical	Other	of	16
4239	363	Discourse	which are typical to the	Critical	Other	of	17
4240	363	Discourse	by	Major	Other	from 1950 to	47
4241	363	lex_item_choice	level close to 0%	Major	Other	insignificant level	65
4241	363	lex_item_choice	level close to 0%	Major	Other	insignificant level	66
4241	363	lex_item_choice	level close to 0%	Major	Other	insignificant level	67
4241	363	lex_item_choice	level close to 0%	Major	Other	insignificant level	68
4242	363	Discourse	categores	Minor	Other	age categories	71
4243	363	Spelling	categores	Minor	Typo	categories	71
4244	363	Discourse	of people	Major	Other	NA	72
4244	363	Discourse	of people	Major	Other	NA	73
4245	363	Discourse	those	Major	Other	the underweight	78
4246	363	Discourse	remained stable	Major	Other	was roughly the same throughout the age groups	106
4246	363	Discourse	remained stable	Major	Other	was roughly the same throughout the age groups	107
4247	363	Punctuation	while	Minor	Other	, while	121
4248	363	Discourse	category	Major	Other	weight category	124
4249	363	Discourse	fluctuated	Minor	Other	showed fluctuating numbers	125
4250	363	Discourse	and had dramaticly fallen	Major	Other	NA	128
4250	363	Discourse	and had dramaticly fallen	Major	Other	NA	129
4250	363	Discourse	and had dramaticly fallen	Major	Other	NA	130
4250	363	Discourse	and had dramaticly fallen	Major	Other	NA	131
4251	363	Formational_affixes	old-aged	NA	Other	old-age	140
4252	363	lex_item_choice	relevant	Major	Other	some major	150
4253	363	Derivation	percent	Major	Other	percentage	156
4254	363	Discourse	about 50%	Minor	Other	50% and above	184
4254	363	Discourse	about 50%	Minor	Other	50% and above	185
4255	363	Discourse	changed	Major	Other	experienced quite the same transformation	197
4256	363	Prepositions	in	Minor	Other	NA	199
4257	363	Discourse	way	Major	Other	transformation	202
4258	363	Abs_comp_clause	with	Major	Other	as people with	203
4259	363	Spelling	weigh	Minor	Typo	weight	205
4259	364	lex_item_choice	waste	Minor	Other	spend	73
4260	364	lex_item_choice	t	Minor	Other	leisure	NA
4261	364	Conjunctions	i	Minor	Typo	and	NA
4262	364	suggestion	there are	Major	Other	NA	94
4262	364	suggestion	there are	Major	Other	NA	95
4263	364	Voice	be	Minor	Typo	by	107
4264	364	Articles	l	Major	Absence_of_Category_in_L1	the	NA
4265	364	Quantifiers	a lot	Minor	Other	NA	141
4266	364	suggestion	there are	Major	Other	NA	149
4266	364	suggestion	there are	Major	Other	NA	150
4267	364	Conjunctions	that	Minor	Other	NA	158
4268	364	Abs_comp_clause	l	Minor	Other	segments	NA
4269	364	Word_choice	Australians	Minor	Other	Australian population	170
4270	364	Articles	i	Major	Absence_of_Category_in_L1	an	NA
4271	364	Lack_par_constr	disappointment	Major	Other	disappointing	178
4272	364	suggestion	as well	Minor	Other	NA	188
4273	364	lex_item_choice	schedule	Minor	Other	chart	192
4274	364	Punctuation	e	Minor	Typo	,	NA
4275	364	Attributes	do	Major	Other	NA	212
4276	364	Pronouns	the	Minor	Other	their	225
4277	364	lex_part_choice	in contrast with	Major	Other	in contrast to	230
4277	364	lex_part_choice	in contrast with	Major	Other	in contrast to	231
4277	364	lex_part_choice	in contrast with	Major	Other	in contrast to	232
4278	364	Conjunctions	that	Major	Other	which	235
4279	364	Punctuation	s	Minor	Typo	,	NA
4280	364	Word_choice	disinterestedness	Minor	Other	lack of interest	244
4281	364	Conjunctions	,	Minor	Other	,or	243
4282	364	Conjunctions	,	Minor	Other	, or	250
4283	364	note	e	Minor	Other	- I can only hypothesise what can play the role in this country	NA
4283	365	Nouns	researches	Major	Other	research, Sg/Pl confusion	32
4284	365	Redundant	as	Major	L1_interference	NA	44
4285	365	Articles	is too	Critical	Absence_of_Category_in_L1	is a too	223
4285	365	Articles	is too	Critical	Absence_of_Category_in_L1	is a too	224
4286	365	Nouns	goals	Critical	Typo	Sg/Pl confusion, goal	232
4286	366	Number	computer	Critical	Other	computers	30
4287	366	lex_item_choice	machinery	Major	Other	automatized	35
4288	366	Tense_choice	were made	Critical	Other	have been created	62
4288	366	Tense_choice	were made	Critical	Other	have been created	63
4289	366	lex_item_choice	were made	Major	Other	have been created	62
4289	366	lex_item_choice	were made	Major	Other	have been created	63
4290	366	lex_item_choice	get rid of	Major	Other	overcome	69
4290	366	lex_item_choice	get rid of	Major	Other	overcome	70
4290	366	lex_item_choice	get rid of	Major	Other	overcome	71
4291	366	suggestion	text	Minor	Typo	texts	101
4292	366	Prepositions	of	Major	Other	for	134
4293	366	Punctuation	where	Major	Other	, where	157
4294	366	lex_part_choice	have	Major	Other	make	181
